author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Maddy,/gp/profile/amzn1.account.AGSPQJOLUQEP7VV2EKFCMH5DIIOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 1, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&pageNumber=139&reviewerType=all_reviews,5.0 out of 5 stars,We love this one and also my kid love it. Especially having dual language in it is very special.,Good one for Kids,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Kayon,/gp/profile/amzn1.account.AGV2KPAG2DSNOADJGPTEIF2KEXKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&pageNumber=139&reviewerType=all_reviews,5.0 out of 5 stars,This is a sturdy toy and very educational. You will not be disappointed.,"Best toy, must buy",Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Curt,/gp/profile/amzn1.account.AH36EUTUBGUH7RTJU2HW4RXCWJCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 27, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&pageNumber=139&reviewerType=all_reviews,5.0 out of 5 stars,Perfect gift for granddaughter,Perfect gift,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Juan F Estrada,/gp/profile/amzn1.account.AGHYIITCHQFF3YCXSY6WFBF3OEOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 23, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&pageNumber=139&reviewerType=all_reviews,5.0 out of 5 stars,was for a gift,good product,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
isabel o.,/gp/profile/amzn1.account.AHXBRSFUC7ONFFSR7HYPPUAHHOVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&pageNumber=139&reviewerType=all_reviews,4.0 out of 5 stars,"La verdad me encanto mucho para mi bebé de 1 año y medio se me hace un libro muy completo en el ámbito de aprendizaje, lo único que deberían ser más gruesas laa hojas porque si se lo dejo solo a ella lo rompería fácilmente porque eatan muy delgadas",Libro,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Paul Samaniego,/gp/profile/amzn1.account.AFCQJ4JR55QF2BQLRWNJEO3NM66A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 10, 2020",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&pageNumber=139&reviewerType=all_reviews,1.0 out of 5 stars,"Purchased this for my 10 month old worked great until this past week. Non of the buttons work anymore. Going to get it again because I did like the way the book worked. However,  one star because it already broke.",Worked Only 3 Months,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Mad Man,/gp/profile/amzn1.account.AEAM6ABWAMFPRNIAHXZPNNFDGWWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&pageNumber=139&reviewerType=all_reviews,5.0 out of 5 stars,Lots to do and lots to learn with this great and interesting toy.,Great learning tool,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AEFGBRKFGFXLONB4HZFECWZTT5DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 18, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews,5.0 out of 5 stars,Perfect for a kid that starts to speak. And it is great to transfer from spanish to english!,Great gift for a 1-2 year old kid!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AEFUANFLJYIV77VLCUEE6GDQ6JVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 24, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews,5.0 out of 5 stars,My baby like it,Excellent,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Dlujan,/gp/profile/amzn1.account.AGPJBKXXUMMYQKVGZGTSVBG3TZWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews,4.0 out of 5 stars,Maybe could be a little cheaper for what you get from it,Toddler loved it,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
dorothy n.,/gp/profile/amzn1.account.AGRCZDHCU3IHM3E7ZZ2RXM2GPWVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 27, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews,5.0 out of 5 stars,Perfect for my little cousin. Thank you!,Max’s Birthday,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Alicia Russell,/gp/profile/amzn1.account.AHYG26Y25XUHLK7XYIMVZOZXDZAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews,5.0 out of 5 stars,Nice product!,Nice Product,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
M. King,/gp/profile/amzn1.account.AGGOAF6VN5SLZNRG6DVO5KIVFNIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews,5.0 out of 5 stars,My nephew loved it,Xmas gift,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Sunshine,/gp/profile/amzn1.account.AGOWLTIYZH7WEY2KKHYFQBHO46CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 13, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews,5.0 out of 5 stars,Sent this to my nephew for his first birthday and he loves it! So does my sister. Lol,Great gift for toddler,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
daisy ndiva,/gp/profile/amzn1.account.AHTATMX3JANYXJLHD2HJ3ON7IDTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews,5.0 out of 5 stars,My son loves this book. He loves flipping the pages and hearing the sounds. I am sure it will grow with him as it is very educational.,My son loves this book.,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Lisa,/gp/profile/amzn1.account.AEWKQBJ6AO6ZFAFFQA5C46SOVP3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews,4.0 out of 5 stars,"Love this product however, one of the images doesn't work on any of the pages",Great for bilingual children,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Karen Fox,/gp/profile/amzn1.account.AEMP6R2QFRDUDFTRITKNUDDFDRPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews,5.0 out of 5 stars,My Granddaughters loved them.,Love,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Barbara,/gp/profile/amzn1.account.AEDHTP4O2D5JFLPKR6L4PHPKCGAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 15, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews,5.0 out of 5 stars,A bit higher on the volume,Its good,"Style: Standard PackagingColor: Animals, GreenVerified Purchase",
Kindle Customer,/gp/profile/amzn1.account.AHTKSWOSPSGWELFHQD3BZJH6WGMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews,5.0 out of 5 stars,My grandson loves these toys.,Durable,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Kenneth Jackson,/gp/profile/amzn1.account.AHATX5QZZ3A4M6ABJLH7ABCAS7HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 12, 2020",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews,1.0 out of 5 stars,The words aren’t read aloud anymore after 30 days and being dropped on the floor a handful of times. If this is made for kids it shouldn’t be this easy to break it.,Not Well Made,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Kelsey,/gp/profile/amzn1.account.AFB3QDTSFAGTYWLAP4VGAM6N7MUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 12, 2018",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews,1.0 out of 5 stars,It doesn’t work! We have changed batteries checked everything and still not working my sister ordered one as well and Hers works fine but ours does not.,Non working!,Style: Standard PackagingColor: Scout and VioletVerified Purchase,One person found this helpful
Andrea,/gp/profile/amzn1.account.AE66LMEME66RYYZRVNPGPCRI5MMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 13, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews,5.0 out of 5 stars,My daughter loves to point to and say the words. Great gift!,Great educational gift,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AFU7WL3UU6QU6USS66TFAUIVJR5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 15, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews,5.0 out of 5 stars,This is a great learning tool.Very fun to use,Fun and educational,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Lori Newell,/gp/profile/amzn1.account.AGERFNCZUZBUGYBJAOSZD63QAUCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 16, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews,5.0 out of 5 stars,My granddaughter loves this book. She's only a year old but loves to turn the pages and listen to all the words.,Grandaughter loves this book.,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Cheryl B,/gp/profile/amzn1.account.AGHBUGVXQSEXZG23AHG7PG6X4ZAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 21, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews,5.0 out of 5 stars,He loves it!,Gift for 2 year old,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Kavya Sriveer,/gp/profile/amzn1.account.AFADXCFABM734H3RVZYSD24OO45Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2019",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews,3.0 out of 5 stars,Some pages stopped working after few days,Did not last,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Gwendolyn Alexander,/gp/profile/amzn1.account.AH6ZS6FIVJ6NEZPWR4BT2B62NB6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews,5.0 out of 5 stars,For my grandbaby,Don't live with me,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
K Reight,/gp/profile/amzn1.account.AFRE56WDCM6UV5JRTQGVR2XQWYZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 25, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews,5.0 out of 5 stars,I can't wait to give it to my daughter! She's 1and is soo ready to learn words!  She babbles my head off all day!,Brilliance,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Vanessa A Jones,/gp/profile/amzn1.account.AFMINPQUSHCCX3RTVFHUQCQIYMXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 30, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews,5.0 out of 5 stars,Great product and feature functionality for small children. Great for travel!,Great dual language children’s book for travel,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Laura,/gp/profile/amzn1.account.AGYAN6TE26ERL4BLJAUFYYY2NZWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 15, 2020",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews,1.0 out of 5 stars,this is supposed to be spanish and english but the spanish button didn't work,The spanish option did not work,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Sarah D,/gp/profile/amzn1.account.AEDPR2ND4ODGRI5A7YFLLDMKWBGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 28, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews,5.0 out of 5 stars,"Bought this for my 17 mo th old ti play with in car rides, she love love loves it!",Great for Car Rides,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
C. Danielle,/gp/profile/amzn1.account.AEE355DIQ6UGEZYJ5J6YUKSV6USA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 29, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews,5.0 out of 5 stars,Must buy! Great learning book!,Great Book!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Premnath S,/gp/profile/amzn1.account.AG2IZCDIFPVN64LJTMBV35AAYS3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 24, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews,5.0 out of 5 stars,not recommend for kids with teething problem. The pages gets torn and can get to kids mouth. Be ware.,Perfect one but can improve quality,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
lisa,/gp/profile/amzn1.account.AFYEKNAH5RMNSNZN2C4BD6ZASIOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews,5.0 out of 5 stars,Quality and sound were wonderful,Kids love it,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
regina nicholson,/gp/profile/amzn1.account.AF6EFV2ZD2BQMR476MW57JZYOGBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 16, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews,5.0 out of 5 stars,My 2yr old daughter loves this book. She's familiar with a lot of the pictures but still loves it! Definitely recommend,daughter loves it,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Michele M Ferguson,/gp/profile/amzn1.account.AG2734LR5X77FT3NIKWUAQXAKH4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews,5.0 out of 5 stars,2 year old grandson loves it!,Good gift,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Maegan,/gp/profile/amzn1.account.AE26TNOXELKT5H73RTLBO4HCDENQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews,5.0 out of 5 stars,I love that i can switch between English and Spanish.  Great for babys.,Bilingual head start,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Jmac30,/gp/profile/amzn1.account.AG4NYKI72C6A2ROBJMYK6G645VOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 3, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_143?ie=UTF8&pageNumber=143&reviewerType=all_reviews,5.0 out of 5 stars,Love it!,Love it,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
JoAnna Fuerst,/gp/profile/amzn1.account.AEHXCMA42TTMD54RTWCRHES3XHBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_143?ie=UTF8&pageNumber=143&reviewerType=all_reviews,5.0 out of 5 stars,I’m a mother of 3 girls and have always gotten leapfrog toys.  Very educational.. so I got this for my grandson for XmasWe love leapfrog toys.,Leapfrog is excellent learning toys,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
