author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Karen,/gp/profile/amzn1.account.AEBMHLY7DTTZW2OAQCIVX4JTOEPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 28, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_101?ie=UTF8&pageNumber=101,5.0 out of 5 stars,"Not the sturdiest game set, certainly not like an original gameboard in a long-lasting box, but most kids will soon tear up even the nicest set, so maybe use this for a starter.  Then if everybody loves it, see if there's one available anywhere that's more like the ""original"" set.",Perfect for what I needed,Style: classicVerified Purchase,,261878,73,65,Public
Caffene Jolt,/gp/profile/amzn1.account.AFEJE7NHBEDMRDZM53XKAYGKEQEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 17, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_101?ie=UTF8&pageNumber=101,5.0 out of 5 stars,"I played this years ago when I was a kid, and wanted to introduce it to my family. It was very easy to learn and we were all playing in no time. Good way to disconnect from tablets and TV and get the family together.",Family Game Night,Style: classicVerified Purchase,,749397,83,335,Public
TML,/gp/profile/amzn1.account.AGUE7UIMOOEMRQUSXD7QTHAVR3EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 28, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_101?ie=UTF8&pageNumber=101,4.0 out of 5 stars,"It's a cheaper version of the one I played when I was a kid, still as enjoyable, but for 5 bucks, you get what you pay for. Kids still like it!","It's alright, still enjoyable.",Style: classicVerified Purchase,,9369,1558,674,Public
West Coast Dreamer,/gp/profile/amzn1.account.AGQNU457JAAWX4MRC4QGTYXIEXTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 10, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_101?ie=UTF8&pageNumber=101,5.0 out of 5 stars,This is a full size game board - box approximately 10.5x10.5x1.75 inches.  All parts and instructions appeared to be a great new condition - does not seem to be a knockoff.,Box and all parts New,Style: classicVerified Purchase,,62593673,11,23,Public
Brittany Sperriko,/gp/profile/amzn1.account.AEOKTOSQ6Q5WMTYNZXJVUJC5NNIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 10, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_101?ie=UTF8&pageNumber=101,5.0 out of 5 stars,My little brother loved this as a gift from Santa. He can easily see the places to move so he can count them himself. He caught on quickly and he’s only 5. Would recommend!,Little brother loves it,Style: classicVerified Purchase,,62593673,1,25,Public
Tee D,/gp/profile/amzn1.account.AEHXYV2H4OOA5AT6YFBGMZ4BHWBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 21, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_101?ie=UTF8&pageNumber=101,5.0 out of 5 stars,Love this game. It's so unpredictable and keeps things interesting. Doesn't seem as sturdy as my game i had years ago growing up. Alot thinner i think.,Great game to teach the kids.,Style: classicVerified Purchase,,69755,174,143,Public
MIKE,/gp/profile/amzn1.account.AHB6MTSJPEXFB26ECPXN7B7K3GUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 6, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_101?ie=UTF8&pageNumber=101,5.0 out of 5 stars,"This is memory flash back, from when I was a child. So playing with my kids is a joyful experience. I plan on having ""game night"" once or twice a week, with this and many other games.",Great family fun game,Style: classicVerified Purchase,,79015140,12,101,Public
Molly Lyles,/gp/profile/amzn1.account.AGRVZ6WGPADE6KMLJR3LXII4GDVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,5.0 out of 5 stars,Great price on this game!! Cheaper than target and Walmart. This game will be such a great addition to my game collection for therapy.,Great price!,Style: classicVerified Purchase,,62593673,19,57,Public
Crystal gillon,/gp/profile/amzn1.account.AEMVNGOIARQKJELGVJ3FT6RSJXFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,5.0 out of 5 stars,Hours of fun for most ages love family time with a little competition,.,Style: classicVerified Purchase,,118364,52,268,Public
Rick McMillen Sr.,/gp/profile/amzn1.account.AHG7HXUYK4JCFBGMTHOU7WV4YLHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,5.0 out of 5 stars,"Purchased as a replacement, the box is smaller and easy to store.",Love the small package.,Style: classicVerified Purchase,,7802547,0,33,Public
Ada,/gp/profile/amzn1.account.AGMWDNN5KER24T4GJPWXHFBL7T7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 29, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,5.0 out of 5 stars,My 5 and 6 year old grandkids caught on quickly.Was a fun family game to play,Great family game,Style: classicVerified Purchase,,78983473,153,229,Public
AngelaMarieInNC,/gp/profile/amzn1.account.AEQVYDFHFCSDX4QAJDUQNBR6DWDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,5.0 out of 5 stars,Love this game. Came in perfect condition and unopened packaging.,Great game!,Style: classicVerified Purchase,,5070290,4,37,Public
Amazon Customer,/gp/profile/amzn1.account.AEF77NRVLANW4JX4AHFJKGSRYS4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,5.0 out of 5 stars,Love this game! Brought me back to my childhood. Got it to add to game night repertoire.,Fun game!,Style: classicVerified Purchase,,262189,41,66,Public
Debra Hurst,/gp/profile/amzn1.account.AG62ZQQHNWDPRWCKAPM75XAXXCCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,5.0 out of 5 stars,Loved this game as a kid. So I sent it to my twin 8 yrs old nephews. They love it.,It got there fast even with the holidays.,Style: classicVerified Purchase,,4811343,17,34,Public
Wonder Woman Owner of ArtsyStyleVintage,/gp/profile/amzn1.account.AF3EJU3ZGTSGC7CGGX4TC4BDERRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,4.0 out of 5 stars,Small box and folded game board is the “new thing” NOT my preference but okay. Game is so popular that we have one old and one new!,Kid favorite,Style: classicVerified Purchase,,1979132,8,173,Public
Stephanie Wiley,/gp/profile/amzn1.account.AFZXC5KP5SCBSIPA4KCGFGL32YAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,5.0 out of 5 stars,Childhood fun with my kids,Family fun,Style: classicVerified Purchase,,62593673,9,34,Public
kari,/gp/profile/amzn1.account.AEQNLZH3SENGRC7IL4FX3DWSBHTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102,5.0 out of 5 stars,fun game to play with family & friends!,Fun game,Style: classicVerified Purchase,,945093,20,58,Public
Dave,/gp/profile/amzn1.account.AG32BWF6TMD5U5KF4BGO42BWVC3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,Fun for all ages. Good quality and gives hours of fun.,Fun for all ages,Style: classicVerified Purchase,,7379,438,1129,Public
Hammercl,/gp/profile/amzn1.account.AG2VF5R4REALO33VZ3RLUIINHVQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,4.0 out of 5 stars,"Well packaged, works very good, good price, Purchased for the children when we do a BBQ or camp fire.",Sorry Game,Style: classicVerified Purchase,,2333605,0,0,Public
Marcia,/gp/profile/amzn1.account.AESAGMPXH5GYOYFNQENZBML7KK5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 8, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,"Great Price, fast delivery","Great Price, fast delivery",Style: classicVerified Purchase,,2535312,84,262,Public
Arleen Cruz,/gp/profile/amzn1.account.AFBOHUYA2XSBWHV4MQUZPLMLFGHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 19, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,EXELLENT SERVICE,EXCELLENT,Style: classicVerified Purchase,,558528,22,189,Public
Lind Lindstrand,/gp/profile/amzn1.account.AH2AHALSL2XTD7SPT4GB6ALBSYYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,Game I played as a kid. Now my grandkids can have fun.,Family time,Style: classicVerified Purchase,,4828420,2,109,Public
D,/gp/profile/amzn1.account.AHIAC253Y6L62N66WFKN7OXL6IQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 5, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,gave as gift,Price,Style: classicVerified Purchase,,58575,266,496,Public
Crazy shopper,/gp/profile/amzn1.account.AGJVBBAZRFQHS3TNJLDMKIDGMAGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 15, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,Kids love it,Great game,Style: classicVerified Purchase,,207897,84,237,Public
Kindle Customer,/gp/profile/amzn1.account.AFNP2PJXUV6QNUPERZLVIAQCRQ2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 12, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,This game has been around forever. Passing it on to my grandkids.,Passing on tradition,Style: classicVerified Purchase,,200041,95,120,Public
Mandy,/gp/profile/amzn1.account.AFYOUZIX7WXQLVH44CBVCPB3AHQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,Perfect! My kiddos love this game. It’s a great game for ages 6-10:),Kiddos love ❤️,Style: classicVerified Purchase,,48123,101,462,Public
Gloria England,/gp/profile/amzn1.account.AGENXQ3LFVXCQNMM76SV632WDKLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103,5.0 out of 5 stars,Great game,Fun,Style: classicVerified Purchase,,62593673,23,85,Public
Sharon Hanshew,/gp/profile/amzn1.account.AENNN52XL2S7GPV5IEUNHKZBQIAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,4.0 out of 5 stars,fun to play,fun to play,Style: classicVerified Purchase,,684574,41,111,Public
wesley smith,/gp/profile/amzn1.account.AETVR4XDR4JROG62KFCDRLAUFFNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,Kids always love it,"Not sorry, haha",Style: classicVerified Purchase,,155306,81,185,Public
Anne-Marie Stanley,/gp/profile/amzn1.account.AGADXKYXQKEMEZVXMMQ5LYUZQY4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 21, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,One of my favorite childhood games,Have fun,Style: classicVerified Purchase,,78114595,3,71,Public
jojo104,/gp/profile/amzn1.account.AELGV5XHYFBCTNJZQFVCXERRDYNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,Great quality and price~~we play this all the time!,Grandaughter Requested,Style: classicVerified Purchase,,1306837,27,92,Public
Just Me,/gp/profile/amzn1.account.AGHJWM4QFULWDL6LHPY64WJYEYHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,"Very fast shipping, christmas gift for boys! fun game!",very fast shipping!!,Style: classicVerified Purchase,,2730478,4,66,Public
william trulock,/gp/profile/amzn1.account.AFFYB7Y4QJISPO6ZA3FGONSKKAFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,Brings me back to my childhood,Childhood memories,Style: classicVerified Purchase,,466456,54,66,Public
Diana Purcell,/gp/profile/amzn1.account.AEE72B3WS5A4YHGHLIS2SSRIXS6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 24, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,"This a fun, simple game, my sisters and I play it for hours!",Fun game for up to 4 players,Style: classicVerified Purchase,,26147,209,325,Public
Gammie,/gp/profile/amzn1.account.AEZP5T2DFMTH7RFJHLOEPKXRUJEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 30, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,3.0 out of 5 stars,Cheaply made but good for camping. Granddaughter's enjoy it.,Good for camping.,Style: classicVerified Purchase,,3250728,8,122,Public
Mona,/gp/profile/amzn1.account.AFSGPVVEYQ4J4ZOOUFMSOOZX6PTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,Great purchase,Love it,Style: classicVerified Purchase,,62593673,25,133,Public
laura brooks,/gp/profile/amzn1.account.AEDBNCXL36Z3DBCIBI5QDGQ23VIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104,5.0 out of 5 stars,From Santa to the kids,Gift,Style: classicVerified Purchase,,62593673,0,0,Public
Davina,/gp/profile/amzn1.account.AEVKIMUZ4MESRJBIKTOYDLSDDXXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,Just like in store,Satisfied,Style: classicVerified Purchase,,62593673,16,138,Public
Amy Diegelmann,/gp/profile/amzn1.account.AFXNUNOMBGJIIAQYSIHMCQ7UTPVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,Great for gifting,Smiling,Style: classicVerified Purchase,,1365955,32,148,Public
JAG,/gp/profile/amzn1.account.AFYPY3RN5TF5ZKRZUVHIMQ7DBANA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,Loved playing this game with the wife and kids now I`ll play it with grandkids,"It`s a game,what can I say!!",Style: classicVerified Purchase,,22691,250,135,Public
James C.,/gp/profile/amzn1.account.AHPPW2F2IMTDPKKS4DE6IJAFQVKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,Great game to play with the kids in a rainy day,Rainy day play,Style: classicVerified Purchase,,43906,261,498,Public
Otis,/gp/profile/amzn1.account.AGZEM5I6HDUQRJE7443FM5XUDUDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,classic game My kids love it. Easy to learn and easy to play. Hours of fun,classic game,Style: classicVerified Purchase,,2451432,7,97,Public
Stacy,/gp/profile/amzn1.account.AGI6KRG5XDEEBJK6REFHAMQIXJXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 15, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,A+++,A+++,Style: classicVerified Purchase,,593995,42,138,Public
J. FLORES,/gp/profile/amzn1.account.AHNAJ2JNRZZ7RJEAJHCQIRL5HRCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 24, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,"Great game for kids, easy to learn to play.",Great game for kids,Style: classicVerified Purchase,,5397060,21,29,Public
S. Allen,/gp/profile/amzn1.account.AG7QCWRWV4HZISLA7Y7EMCG5WVPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 31, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,Great game for young kids.,My grands love it!,Style: classicVerified Purchase,,62593673,2,25,Public
Vikki Berman,/gp/profile/amzn1.account.AFRMFXXPHE5GLSQXZ3QGKOX5ZLAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 4, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,"Great game for children ages 5 and up.  My kids love playing this classic game.  Best of all ...they are talking to each other, and an electronic toy or phone is not in their hands!!",Classic game!,Style: classicVerified Purchase,,549397,31,130,Public
lj20369,/gp/profile/amzn1.account.AHPCT4NR7LS4NOHPF6SKMX5BNO7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 7, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105,5.0 out of 5 stars,Great deal,Great gift,Style: classicVerified Purchase,,62593673,0,23,Public
Michael Prisco,/gp/profile/amzn1.account.AH3XHUOPXWV57QJRIUYGVJGEBO5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 28, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,"Christmas gift,  children love it",Toy,Style: classicVerified Purchase,,1170281,20,36,Public
Steven Dunn,/gp/profile/amzn1.account.AG6WXDIBYXQMAAVBC42QFMYGXD2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,Always liked this game when I was a kid,Game on,Style: classicVerified Purchase,,687237,46,387,Public
yvonne quintana,/gp/profile/amzn1.account.AF2NCOOY5CAEJHYAOZWEPKLTIEIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,this was a Christmas gift,gift,Style: classicVerified Purchase,,1142584,50,150,Public
Grandma,/gp/profile/amzn1.account.AFPFCN5FZF4ZO7PODVGH6P6UQ3HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,Great fun. Family game.,Family fun times!,Style: classicVerified Purchase,,62593673,8,47,Public
Mackenzie Reuter,/gp/profile/amzn1.account.AGJGJ4WDL3E4DI23TGRDWHVA66YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,Loved by all,⭐️,Style: classicVerified Purchase,,38287,228,269,Public
Rosemaryc5,/gp/profile/amzn1.account.AGVUZHD2FGX2XH7WAJBOZ4TJYTBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,Everything was there and wrapped. Can't go wrong. Love the price. Thank you.,Perfect condition,Style: classicVerified Purchase,,62593673,6,28,Public
carmarie,/gp/profile/amzn1.account.AFMDDIMPSR7RBWDEG2YECDBB36SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,Perfect for the price & so much fun!,Amazing!,Style: classicVerified Purchase,,1036957,13,105,Public
Jack,/gp/profile/amzn1.account.AHISNFU32D6YX6T7MB5ENZIWLQ3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 7, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,Fun game for grandson,Great game,Style: classicVerified Purchase,,2404523,6,58,Public
