author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Clark,/gp/profile/amzn1.account.AGHDCGAZUVWDRYZW63V2DUA4GSCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews,5.0 out of 5 stars,"This was among the kiddos favorite toys during our 4day road trip this year....not gonna lie, it was among my favorites too! :)",Won’t drive nearby adults crazy,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,839853,55,51,Public
PXX,/gp/profile/amzn1.account.AGFGCUAFELO4AUXEOEAT4CWVRE5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,My granddaughter loves this. She is 2. Keep in in car to keep her entertained.,Well made,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,7206621,7,110,Public
Steven L. Ferrell,/gp/profile/amzn1.account.AGYH46OWXMWENXY7VP4NQTU24GIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,Christmas present for my gkids. Thoroughly enjoyed and played with for hours!!,Awesome gift to gkids!!,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,3924649,7,42,Public
Tracye Bell,/gp/profile/amzn1.account.AGVR37AKFTT6HPTRIL7LQWZC322A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,This was perfect for my grandson.,Perfect,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,457141,11,67,Public
Michelle D,/gp/profile/amzn1.account.AHC3MDUUM7YCPRYQV7C4MN4U5LGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 11, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,I bought this for my granddaughter and she loves it!!,EXCELLENT GIFT,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,1087215,35,62,Public
MiArchAngel,/gp/profile/amzn1.account.AE3CXA6MAX2G7G7PQKKVNTDOAOXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,Got it for my grandbaby birthday  and she loves it,Educational,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,4274932,35,76,Public
Deb in AZ,/gp/profile/amzn1.account.AFHIPE7JDTTE2MKBJE5E3QCZE26A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,My granddaughter loves this!  I was impressed.  And the price is so reasonable.,Great learning toy,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,5179452,19,31,Public
ken,/gp/profile/amzn1.account.AGBSASV25V223NQ6XHBI3XJIFS2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,Good size,Love it,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,2796967,38,47,Public
Amazon Customer,/gp/profile/amzn1.account.AEXAFZW3BF63JONHNCFXZ74UZRWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,"Durable, holds their attention.  Multiple settings so thg hey don't get bored. Highly recommend",Perfect for toddlers,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,427922,32,129,Public
B. Walker,/gp/profile/amzn1.account.AHJIJM63I276GCJFXM4ZCRPZHB7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 12, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,"Our kids, 3 and 1.5, love this book! It’s great and I highly recommend.",Great learning book!,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,2991843,6,28,Public
LarTex,/gp/profile/amzn1.account.AFL4GWUO5SB2TWAC4WLMGVPF337A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 24, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,Was just as desctribed by seller.,Granddaughter loves it!!!!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,1105106,14,111,Public
Sai,/gp/profile/amzn1.account.AE3YPYXNFBLDPXYBV2A3SFR3GAIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,"This was a gift to my friend's baby who has been showing an increasing interest in Spanish. She loves it just as much as I do. I surpassed my expectations, especially for tje price.",Awesome,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,1641898,50,57,Public
margaret r.,/gp/profile/amzn1.account.AE3MNLGEAQMMWRYHQH5K3ETLCGGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 7, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,Everything it is great,Wonderful,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,12046384,2,24,Public
Rosemary Messick,/gp/profile/amzn1.account.AE36P5JQ5YBFC4KIA35BA4XZHO2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 14, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,My great grandson love this toy and its helping with his talking.,Great learning toy!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,3494729,4,41,Public
Joan,/gp/profile/amzn1.account.AELKJMPKNCDUFBFAGF6WIWYYYL2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 21, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,I sent to my granddaughters .. it's gotten lots of use. ❤️,They enjoy it,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,5363841,10,143,Public
John Yoo,/gp/profile/amzn1.account.AH5RRUGST4UDRTSQLH4OI66MBPGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,Both parents and kids seem to love the gift. Have gifted this multiple time!,Makes a great gift,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,1719926,88,239,Public
Pettie Robinson,/gp/profile/amzn1.account.AGU3VH5CKN25TZKMYCK5W4RWJDKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 7, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,Love it,Buy again,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,603246,46,25,Public
cheri,/gp/profile/amzn1.account.AFNZAJRZ23KG73EPPFLVLVIOJJLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,Great gift for any little one.,Great gift,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,8402821,3,26,Public
Velora,/gp/profile/amzn1.account.AEUPJY3E3RWUN23U7LVXZRIPNK4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,I bought these for my 16 month and 20 month old grand sons and they both love them. Their moms were impressed with them too.,Awesome books,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,62593673,40,30,Public
Jaime,/gp/profile/amzn1.account.AGROLIW3754MIDR5ZT44T56RXQ4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 23, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,Daycare kids love this! They love pushing the pictures and learning the words. Love that it has multiple functions.,Fun learning toy,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,1332115,123,164,Public
lala,/gp/profile/amzn1.account.AGWE5LJNVKXXSQ3TVBZSNKZZHBWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 13, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,VERY good buy,Amazingly educational,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,3012801,18,49,Public
Barbara,/gp/profile/amzn1.account.AHOASGQQ3UW6HFJ6J5M7KFZ5AKBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 2, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,"This is a great toy for a toddler to learn to languages, shapes and animals and colors",Learning with leapfrog,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,18220203,2,18,Public
Kendall,/gp/profile/amzn1.account.AHRZZLUR7QRFV6UKSSNPSY6QY5WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 12, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,Our 18 month old loves it!,Love it,"Style: Frustration Free PackagingColor: Animals, PinkVerified Purchase",,62593673,0,35,Public
The Dunks,/gp/profile/amzn1.account.AFPUFHXDDJGPODGIQS7D64UAP66A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 6, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,Love the variety! Im Spanish speaking and I appreciate the accuracy of the terms. Only minir downfall is how sensitive the pages are but not a deal breaker. Highly recommend for all! Even my husband is learning Spanish!,Great Variety and Accuracy,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,2945974,0,7,Public
Angela,/gp/profile/amzn1.account.AEUI7PJ6D2Y7BMWZK2E2XH2FAYGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,Granddaughter loves this and she repeats the word she hears!,Great learning tool!,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,3620024,10,74,Public
susan,/gp/profile/amzn1.account.AEUVARTZZCNIQM47NS5QYRB2ENNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 21, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,Nice learning tool,Good gift,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,9589374,31,66,Public
Diana G.,/gp/profile/amzn1.account.AHKEQL5S5NDAVIYD6A67PY2VJS2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,Christmas present for grandchildren and they love it. Delivery was fast with Prime.,Grandkids love it!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,10163541,21,51,Public
Tanya,/gp/profile/amzn1.account.AEYMCQQHK6IBHB63FK23EL7ZS3CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 23, 2020",0,2,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,3.0 out of 5 stars,It's not working well since i open it.Disappointed.,not working well,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,5930840,60,50,Public
Marie T.,/gp/profile/amzn1.account.AEEGYGZUBKE22V5CQ72EQKLNXGMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,"Definitely a great buy! Bought this for 2yr old and she loves it. It's easy to use, has durable pages that cant easily be torn out. It's also not overcomplicated when switching modes. She loves it!",Awesome,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,507191,33,20,Public
Spurling Family,/gp/profile/amzn1.account.AEYGVWPDI7KFADNBEBRCQXXWILNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 4, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,Peefect for a 2.5 yr old. He loves it,Its love,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,2141984,22,105,Public
Cynthia Hill,/gp/profile/amzn1.account.AE445IABMNJ5PDKR4PQB33SP53KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 11, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,4.0 out of 5 stars,Educational for toddlers.  Fun learning in both English and Spanish.,Great for toddlers,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,460929,39,86,Public
jack williams,/gp/profile/amzn1.account.AECRFW422JKKPTAESD6KUWYGALAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 8, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,Great,"As described, received quickly",Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,13376883,5,67,Public
Sandy,/gp/profile/amzn1.account.AFRMGPHS525KO52NHKRWYSIPT2FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,This is a great product! My granddaughters play with this all the time. Very educational,Great product,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,78853478,84,324,Public
Jonathan Arroyo,/gp/profile/amzn1.account.AGUFDYYSQT754OS267DAYDEVWRHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 29, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,My 2 year old picked up the words extremely fast. The product is really helpful.,Educational,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,358151,23,40,Public
Amber Kane,/gp/profile/amzn1.account.AE6AB3XOTK53AJPWA75VNEWJCWNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 23, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,Great for toddlers that are learning how books work. The pictures have sensors so whenever she touches a picture the way a child normally would it says what that item is.,Love this book.,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,362791,44,30,Public
Nancy E.,/gp/profile/amzn1.account.AGUYTU4T4QYTZPTTEIKCK2XXXQSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 29, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,Loves it,Great!,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,708529,49,223,Public
krunner,/gp/profile/amzn1.account.AHKLEHQY4VEXZZ5AE6XWPTDT6ZVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,Perfect gift for my 1 year old this Xmas! She is going to love it. Seems to be good quality.,Xmas gift,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,4768497,7,49,Public
