author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Lydia,/gp/profile/amzn1.account.AGIJWB7TLWOKBYDL4I63BAJJNR4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 19, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews,5.0 out of 5 stars,Love this game. It's my daughter's favorite. We had the mini version but surprised her with the full size and she loved it!,A classic!,Verified Purchase,,1059782,105,114,Public
Daniela,/gp/profile/amzn1.account.AFEGJL5JCYS5H3XIIUS4L7L7LIGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews,5.0 out of 5 stars,Always a great game. Good price at the time of purchase,"Great game, good price at the time of purchase",Verified Purchase,,377768,27,61,Public
TT,/gp/profile/amzn1.account.AEZXAEIKV3CUOKZTG6W2FBSAV3SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 25, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews,5.0 out of 5 stars,Came very fast I just wish the pieces had a case to put them in. Instead of the plastic bags,GREAT!!!,Verified Purchase,,79022482,4,6,Public
Kelly,/gp/profile/amzn1.account.AHHEES2BTGNRSGQYQ5HDPUOEAA5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,You should've played it by now.,its connect four,Verified Purchase,,2468648,29,63,Public
W P N,/gp/profile/amzn1.account.AGUGQI5CIDUPKKA2BK7TTLMQY2PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 7, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,3.0 out of 5 stars,"Christmas gift, will write a review after",Three Stars,Verified Purchase,,2947007,8,22,Public
Adam,/gp/profile/amzn1.account.AE3EBNQXVVQCAWOT2RVEC2C2XYIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 13, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,As described,As described,Verified Purchase,,834398,,,
Amazon Customer,/gp/profile/amzn1.account.AH5QAWURKBU7DO5ENKF3Y654PJSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,It was so easy for my 5 yr old grandson to play. We enjoyed our time together,Easy to comprehend,Verified Purchase,,529765,3,12,Public
Sung Yim,/gp/profile/amzn1.account.AEOHRSY7BWKBA3J2H4VH22EXMJ3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 25, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,we really enjoy it,i like it. my kids loves it.,Verified Purchase,,369504,,,
SVR,/gp/profile/amzn1.account.AHYTV4UUMJKV7C5DHVSNVLK5QQBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,2.0 out of 5 stars,"If you're looking for the Connect 4 of your youth, keep on looking.  This one is flimsy & cheaply made (and seems smaller than I remember).",Not the same Connect 4,Verified Purchase,,78892125,2,83,Public
KW520,/gp/profile/amzn1.account.AG6EQMZOBBJSRKYY2AOAY3DZRJZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,As expected. Easy to assemble and store. Love playing it.,Easy to assemble and store,Verified Purchase,,4068047,33,50,Public
Cira Fear,/gp/profile/amzn1.account.AHMIH5DXV545DTSVVUCF3G7ZWXZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 5, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,I had this as a kid and loved it. Now I play with my nieces and nephews and it is just as fun! Great game for little kids to learn and play.,Fun classic game,Verified Purchase,,590803,28,69,Public
Amazon Customer,/gp/profile/amzn1.account.AEBIVWIGGR3NKTIVNP2S4CGRVMLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 29, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,Full size original version.  Lots of fun on game night,Game night must,Verified Purchase,,4088017,16,35,Public
Jennifer,/gp/profile/amzn1.account.AHUMVAMAG5GHVC4T6SS6NK2B7ZSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,"Classic game, straightforward, and fun for family!",Wonderful family fun!,Verified Purchase,,3611919,23,68,Public
Kelz,/gp/profile/amzn1.account.AH3VKL6UTZO2ABN3KU2FS2FB6GLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,Its just like I remember it. My son loves it.,Classic,Verified Purchase,,3446422,,,
Davia,/gp/profile/amzn1.account.AGUZMXPEC2LT4IUJ6XEKD3KYBO6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,Excellent quality.  Very sturdy. My 4 year old loves this game and we constantly play it together-even though she’s not yet grasped the diagonal 4.,Excellent gift idea,Verified Purchase,,233997,53,77,Public
Chipper,/gp/profile/amzn1.account.AHM5ULFGILQSXA6FWB2LX4E5LTCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 26, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,Fun game to play with adults and kids.,Five Stars,Verified Purchase,,3019447,,,
Tina,/gp/profile/amzn1.account.AE5UYXFIK3LFS4CDTMANKKCZSAJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,Great,Great,Verified Purchase,,8227073,36,38,Public
NJ Mom,/gp/profile/amzn1.account.AFAK5MVU4AMFM7FN2BVLO4GE74AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,2.0 out of 5 stars,Fot runs very small and it is very see through,"Runs small, see through",Verified Purchase,,755801,2,17,Public
Bjy skylark,/gp/profile/amzn1.account.AEDL5YQRBCQ7DNTQXJT3XVAJRFCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 25, 2014",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,"I ordered 2 as gifts for grandchildren, my kids had one and they liked the game so I am sure they will like it. I like the fact that when amazon gives you a date for delivery,it is here when promised",my kids had one and they liked the game so I am sure they will like ...,Verified Purchase,,78971813,,,
Natasha S. Williams,/gp/profile/amzn1.account.AHRIR2UAL3EEAGNK45H7UBNZ5GAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,The whole family loved it,Five Stars,Verified Purchase,,152440,65,392,Public
andre alph,/gp/profile/amzn1.account.AGLXIEPIHUDRPLMF7IP4VVZE37GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,4.0 out of 5 stars,"The games I recieved works really good, but I'm a bit confused about my order. When I ordered this package it was being offered as a ""buy 2 get 1 free"", but I only recieved 2! Can this situation be sorted out soon, because I want to give two away as presents!","Buy 2 get 1 Free, but I only recieved 2!",Verified Purchase,,2547952,462,145,Public
L Antoinette McPherson,/gp/profile/amzn1.account.AFUJPWCLSADYOCQ7WZIYTCO4SXBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 18, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,Family Fun,Family fun,Verified Purchase,,1780754,,,
Gidgipoo,/gp/profile/amzn1.account.AHRCIQYWI4PKKLLMMJIJ7VKUWYCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,Wonderful classic game to keep them occupied.,Five Stars,Verified Purchase,,387756,16,176,Public
Rebecca,/gp/profile/amzn1.account.AGHUCXW7CWZRJBD5WUHPQIWM5HOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews,5.0 out of 5 stars,My family loves this game!,Five Stars,Verified Purchase,,12629532,19,14,Public
Bewy74,/gp/profile/amzn1.account.AEGA2F3O47VCINM7WHTBLWZTELMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews,5.0 out of 5 stars,This game got a ton of use with my teenagers this Christmas!!,Five Stars,Verified Purchase,,7156055,2,26,Public
Rbeel92,/gp/profile/amzn1.account.AGMEHONW7AGRGXEI5PKIOORTN3ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 3, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews,5.0 out of 5 stars,Kids love it. Always a family favorite. Great time for family bonding.,Love it,Verified Purchase,,11235,,,
ulysses,/gp/profile/amzn1.account.AGYVGQLJH332QT7D74GRW5L2K6TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 27, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews,5.0 out of 5 stars,It brought the family together was fun,Bring the kids together,Verified Purchase,,10028989,10,84,Public
Angie B,/gp/profile/amzn1.account.AGAPXLME3SLAUXCYWRMGY2AYNWJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews,5.0 out of 5 stars,Accidentally threw away the bottom clip when assembling.,Five Stars,Verified Purchase,,546979,,,
Christopher J. Carlson,/gp/profile/amzn1.account.AGVF23PZYQV4MFMPI2HIYRP7BVBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews,3.0 out of 5 stars,"Same game we played as kids, but the game itself is much cheaper and flimsier than what we grew up with.Still having a good time playing!",Still having a good time playing,Verified Purchase,,5528165,31,47,Public
Amazon Customer,/gp/profile/amzn1.account.AHP3TXPSQYB4FDPQRCU6O44X7FRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 6, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews,5.0 out of 5 stars,just what I expected,Five Stars,Verified Purchase,,5956934,3,25,Public
GQ,/gp/profile/amzn1.account.AHXXNVYY3MPM7ISMOOXQIQ4S4U6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 11, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews,5.0 out of 5 stars,Great and fun game for all ages! It never gets old.,Five Stars,Verified Purchase,,10067178,0,4,Public
Alicia Ingram,/gp/profile/amzn1.account.AH2CLSZ5LVTZGJQXBOIEHZFEAWDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 7, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews,5.0 out of 5 stars,Good game... Classic!,Cool game,Verified Purchase,,7335280,2,34,Public
EJB,/gp/profile/amzn1.account.AE5D24GEI773TOLSOLKBXJXRAWWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews,5.0 out of 5 stars,"Great product, fast delivery.",Five Stars,Verified Purchase,,393964,0,14,Public
Local Lady,/gp/profile/amzn1.account.AEYAMB3TAISVDNIJAW3KPJT7YDOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_174?ie=UTF8&pageNumber=174&reviewerType=all_reviews,5.0 out of 5 stars,It's cheap plastic but paid $5- happy with the purchase.  No missing pieces - easy to assemble.,Good for the price,Verified Purchase,,767359,6,66,Public
Kate,/gp/profile/amzn1.account.AEOIL3PUQODVXI36HXH4RNCDOCBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_174?ie=UTF8&pageNumber=174&reviewerType=all_reviews,5.0 out of 5 stars,"Excellent! Fun game, my 5 years old loves it!It's not small, so it's easy to use. The quality of the plastic is very good. I recommend!",superb,Verified Purchase,,79026003,"1,916","1,816",Public
jennifer,/gp/profile/amzn1.account.AGDECNEJDHCCG2QMB5RKV4O2ZZYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 29, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_174?ie=UTF8&pageNumber=174&reviewerType=all_reviews,5.0 out of 5 stars,great quality.,great quality.,Verified Purchase,,4887862,,,
gadget guy,/gp/profile/amzn1.account.AGCITCTXOBSVWKK322346EX7CGAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_174?ie=UTF8&pageNumber=174&reviewerType=all_reviews,5.0 out of 5 stars,very nice game kids love it . its simple enough that my 6 year old can play and challenging enough that any age can play,very nice game kids love it,Verified Purchase,,2853339,4,12,Public
Amazon Customer,/gp/profile/amzn1.account.AGTKSBW235YRGQJP2QSYLPWU5W5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_174?ie=UTF8&pageNumber=174&reviewerType=all_reviews,5.0 out of 5 stars,Classic version of classic game.  Easy to put together and play.  Its a fun game for kids to play.,Classic,Verified Purchase,,3740383,0,15,Public
Robert M. Pratt,/gp/profile/amzn1.account.AHR4J6UDKJMV3F65ZP5JT43HCEKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 18, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_174?ie=UTF8&pageNumber=174&reviewerType=all_reviews,5.0 out of 5 stars,FUN FUN FUN,Fun,Verified Purchase,,5241969,15,66,Public
Carola Fernandez,/gp/profile/amzn1.account.AHATZRUMWSG65ZDZ4IHCTMAS7J4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_174?ie=UTF8&pageNumber=174&reviewerType=all_reviews,5.0 out of 5 stars,Arrived on time. As described.,Five Stars,Verified Purchase,,2300662,17,31,Public
amy,/gp/profile/amzn1.account.AHD2DUQC76LT4IU2U6Q7EOBJBIJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 25, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_174?ie=UTF8&pageNumber=174&reviewerType=all_reviews,5.0 out of 5 stars,great game for family night,Five Stars,Verified Purchase,,4626406,98,46,Public
Jayne Rainville,/gp/profile/amzn1.account.AG6YTSPWF2F3USKHUY3KY37GZERA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 23, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_174?ie=UTF8&pageNumber=174&reviewerType=all_reviews,5.0 out of 5 stars,What’s not to like about Connect 4!!!,Five Stars,Verified Purchase,,776375,133,279,Public
anastasia beaverhousen,/gp/profile/amzn1.account.AG44KYXSJ76GPZPW2NMLNKRNNSFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 23, 2015",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_174?ie=UTF8&pageNumber=174&reviewerType=all_reviews,5.0 out of 5 stars,"We have game night with family and this is a favorite! We play a round robin where we all play one another and declare the first, second and third place winners...so much fun.",... have game night with family and this is a favorite! We play a round robin where we all ...,Verified Purchase,,9219145,19,135,Public
barb,/gp/profile/amzn1.account.AHB3J2C2SNTGCZUA3IGXU5QN7GHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 17, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_175?ie=UTF8&pageNumber=175&reviewerType=all_reviews,5.0 out of 5 stars,Classic game.  My 5-year old loves playing it with me. I also love that it doesn't take any setup like you do with board game.,I also love that it doesn't take any setup like you do ...,Verified Purchase,,3666346,0,8,Public
Le Ferrer,/gp/profile/amzn1.account.AEXUKZGMLIVCPIAYUDVSOY7S5CGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_175?ie=UTF8&pageNumber=175&reviewerType=all_reviews,5.0 out of 5 stars,I was the Connect Four champion back in elementary school and look forward to playing with and teaching my kids my connect four secrets.,I was the Connect Four champion back in elementary school ...,Verified Purchase,,62593673,,,
Travis,/gp/profile/amzn1.account.AGJEI2MPUGK6GE2NJWVRAEEFT4KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 16, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_175?ie=UTF8&pageNumber=175&reviewerType=all_reviews,5.0 out of 5 stars,a nice compact classic game that is a lot of fun and hard to master.,a classic made new,Verified Purchase,,1777090,44,105,Public
Jennie Lin,/gp/profile/amzn1.account.AE2MKR5I3CPSMRRTDCFIE6YO2JVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 7, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_175?ie=UTF8&pageNumber=175&reviewerType=all_reviews,5.0 out of 5 stars,A classic game. Love it.,Love it.,Verified Purchase,,448297,51,271,Public
rocstars9,/gp/profile/amzn1.account.AFY72H7EU35QID5UBM6GLOLNN5JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 13, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_175?ie=UTF8&pageNumber=175&reviewerType=all_reviews,5.0 out of 5 stars,Fun game for two.,Five Stars,Verified Purchase,,11396120,3,20,Public
Mattitties69,/gp/profile/amzn1.account.AGHLD3KM7IB2S4JP2I2645FUR26A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 23, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_175?ie=UTF8&pageNumber=175&reviewerType=all_reviews,5.0 out of 5 stars,Had All The Pieces This Game Is A Fun Fast Easy Game To Set Up And Play. We Usually Play Before Bed Every Night!,Had All The Pieces This Game Is A Fun Fast Easy Game To Set Up And Play,Verified Purchase,,1357701,17,39,Public
Deborah,/gp/profile/amzn1.account.AEZWNYAEWFULRYXB76NHSYHNGOMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_175?ie=UTF8&pageNumber=175&reviewerType=all_reviews,5.0 out of 5 stars,Connect 4 for the grandkids!,Five Stars,Verified Purchase,,2888838,10,10,Public
Jak Nv,/gp/profile/amzn1.account.AFG2VMG3HFCX5MCPHCAJVOUL22UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_175?ie=UTF8&pageNumber=175&reviewerType=all_reviews,5.0 out of 5 stars,"was a gift, no feedback",Five Stars,Verified Purchase,,3911999,17,124,Public
Nancy M. Ramirez,/gp/profile/amzn1.account.AESA3EMMPUNPLADV4W56DXVVAK4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_175?ie=UTF8&pageNumber=175&reviewerType=all_reviews,5.0 out of 5 stars,Should have resealable bag for all the chips...!,Great for 6-7yrs old to start learning how to plan ahead...,Verified Purchase,,62593673,,,
Caw5557,/gp/profile/amzn1.account.AGICGYZOWVBVXUWBSTRFNWPTA2OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 16, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_175?ie=UTF8&pageNumber=175&reviewerType=all_reviews,5.0 out of 5 stars,"Connect 4 is a great classic game. I bought it for a Game Club at my school, and the kids loved it.",Lots of fun!,Verified Purchase,,4443813,1,14,Public
April,/gp/profile/amzn1.account.AGPJIRLX6Q6FOPMHQ24PRKRLZHGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 30, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_176?ie=UTF8&pageNumber=176&reviewerType=all_reviews,5.0 out of 5 stars,I mean... who doesn’t love connect 4,Great!,Verified Purchase,,5452206,55,34,Public
